city,timestamp,temperature,season
Sydney,2017-07-22,23.975616887242214,summer
Sydney,2017-07-23,33.654773794426575,summer
Sydney,2017-07-24,24.946800003271385,summer
Sydney,2017-07-25,22.20971828745331,summer
Sydney,2017-07-26,28.54710665132964,summer
Sydney,2017-07-27,29.40434219276785,summer
Sydney,2017-07-28,38.3417070639654,summer
Sydney,2017-07-29,23.903324069707864,summer
Sydney,2017-07-30,27.8187294293958,summer
Sydney,2017-07-31,19.826347001918478,summer
Sydney,2017-08-01,20.371878783280376,summer
Sydney,2017-08-02,22.061138687238934,summer
Sydney,2017-08-03,23.45726556250216,summer
Sydney,2017-08-04,24.17927414091203,summer
Sydney,2017-08-05,27.835143480993356,summer
Sydney,2017-08-06,15.76098202971138,summer
Sydney,2017-08-07,21.976881822180946,summer
Sydney,2017-08-08,17.37231967024636,summer
Sydney,2017-08-09,25.750836590223074,summer
Sydney,2017-08-10,30.40670324759376,summer
Sydney,2017-08-11,26.40000231538723,summer
Sydney,2017-08-12,25.269576354030644,summer
Sydney,2017-08-13,21.463356267909223,summer
Sydney,2017-08-14,26.31896872037042,summer
Sydney,2017-08-15,17.033075823164136,summer
Sydney,2017-08-16,22.14552183317759,summer
Sydney,2017-08-17,22.319693003401547,summer
Sydney,2017-08-18,17.22344671755076,summer
Sydney,2017-08-19,26.361630269537976,summer
Sydney,2017-08-20,33.7651746820108,summer
Sydney,2017-08-21,25.840417803828707,summer
Sydney,2017-08-22,32.89680841585687,summer
Sydney,2017-08-23,13.841796819902974,summer
Sydney,2017-08-24,36.35870201705139,summer
Sydney,2017-08-25,22.59721221700449,summer
Sydney,2017-08-26,24.554730368731885,summer
Sydney,2017-08-27,28.801119573593947,summer
Sydney,2017-08-28,20.297227040373773,summer
Sydney,2017-08-29,26.318695215273838,summer
Sydney,2017-08-30,31.00307697464824,summer
Sydney,2017-08-31,31.670951619444445,summer
Sydney,2017-09-01,21.74647909706971,autumn
Sydney,2017-09-02,33.97573020437697,autumn
Sydney,2017-09-03,21.99358222757065,autumn
Sydney,2017-09-04,22.601767256952765,autumn
Sydney,2017-09-05,15.256653861272639,autumn
Sydney,2017-09-06,30.89203199165119,autumn
Sydney,2017-09-07,24.720127790356152,autumn
Sydney,2017-09-08,23.736811101611668,autumn
Sydney,2017-09-09,24.499025930118847,autumn
Sydney,2017-09-10,16.944015972593412,autumn
Sydney,2017-09-11,16.60687619775704,autumn
Sydney,2017-09-12,29.831193522095607,autumn
Sydney,2017-09-13,29.52032559703343,autumn
Sydney,2017-09-14,24.304066600333684,autumn
Sydney,2017-09-15,23.14356423120745,autumn
Sydney,2017-09-16,28.442189513969197,autumn
Sydney,2017-09-17,23.91165873994512,autumn
Sydney,2017-09-18,19.947403594755144,autumn
Sydney,2017-09-19,16.893088522671935,autumn
Sydney,2017-09-20,22.74704798650716,autumn
Sydney,2017-09-21,16.87493756003886,autumn
Sydney,2017-09-22,27.6477352921511,autumn
Sydney,2017-09-23,24.156026644925067,autumn
Sydney,2017-09-24,13.59349926018851,autumn
Sydney,2017-09-25,18.111802924553395,autumn
Sydney,2017-09-26,26.19240913277521,autumn
Sydney,2017-09-27,20.65594366908822,autumn
Sydney,2017-09-28,22.043781495090432,autumn
Sydney,2017-09-29,19.3086192433312,autumn
Sydney,2017-09-30,19.66916217989271,autumn
Sydney,2017-10-01,17.72904898850346,autumn
Sydney,2017-10-02,28.579459933751394,autumn
Sydney,2017-10-03,17.821294345795017,autumn
Sydney,2017-10-04,13.250024030652469,autumn
Sydney,2017-10-05,19.28247701214646,autumn
Sydney,2017-10-06,20.849115181707045,autumn
Sydney,2017-10-07,15.697432305210564,autumn
Sydney,2017-10-08,19.93460271524692,autumn
Sydney,2017-10-09,25.134651566072613,autumn
Sydney,2017-10-10,24.70030885326822,autumn
Sydney,2017-10-11,25.954715884577276,autumn
Sydney,2017-10-12,25.55273425093015,autumn
Sydney,2017-10-13,17.30853795257444,autumn
Sydney,2017-10-14,22.57473593629379,autumn
Sydney,2017-10-15,18.546844130206654,autumn
Sydney,2017-10-16,24.11345114813017,autumn
Sydney,2017-10-17,14.03258507892457,autumn
Sydney,2017-10-18,16.879949552998188,autumn
Sydney,2017-10-19,26.73250349703725,autumn
Sydney,2017-10-20,29.663188601792875,autumn
Sydney,2017-10-21,13.745033081961191,autumn
Sydney,2017-10-22,27.95975462467081,autumn
Sydney,2017-10-23,21.101510504669516,autumn
Sydney,2017-10-24,18.92192137481321,autumn
Sydney,2017-10-25,18.738150744430364,autumn
Sydney,2017-10-26,23.27572135670953,autumn
Sydney,2017-10-27,10.778403477744927,autumn
Sydney,2017-10-28,12.137364381602307,autumn
Sydney,2017-10-29,19.08797294226593,autumn
Sydney,2017-10-30,15.679116754030979,autumn
Sydney,2017-10-31,26.084985768579546,autumn
Sydney,2017-11-01,9.878310501973086,autumn
Sydney,2017-11-02,18.631560813398035,autumn
Sydney,2017-11-03,24.68910708620937,autumn
Sydney,2017-11-04,23.666489697295507,autumn
Sydney,2017-11-05,18.001875606623518,autumn
Sydney,2017-11-06,27.100587329343384,autumn
Sydney,2017-11-07,20.857447784077998,autumn
Sydney,2017-11-08,19.95691498780133,autumn
Sydney,2017-11-09,8.262118813955578,autumn
Sydney,2017-11-10,16.870288620997297,autumn
Sydney,2017-11-11,21.581651933987445,autumn
Sydney,2017-11-12,20.051451627298746,autumn
Sydney,2017-11-13,14.903069503131327,autumn
Sydney,2017-11-14,18.463428816180773,autumn
Sydney,2017-11-15,18.70809880985302,autumn
Sydney,2017-11-16,23.669022765259726,autumn
Sydney,2017-11-17,21.63577553190365,autumn
Sydney,2017-11-18,11.551448592596351,autumn
Sydney,2017-11-19,14.755606576240925,autumn
Sydney,2017-11-20,29.354957995699102,autumn
Sydney,2017-11-21,25.700461244158653,autumn
Sydney,2017-11-22,19.207285008098896,autumn
Sydney,2017-11-23,23.3614426399526,autumn
Sydney,2017-11-24,21.397551780637794,autumn
Sydney,2017-11-25,21.06856313011154,autumn
Sydney,2017-11-26,20.433728899485832,autumn
Sydney,2017-11-27,20.388944850336717,autumn
Sydney,2017-11-28,21.087761103374117,autumn
Sydney,2017-11-29,35.52738384106119,autumn
Sydney,2017-11-30,13.506773112415653,autumn
Sydney,2017-12-01,22.974766168726894,winter
Sydney,2017-12-02,10.065914361595118,winter
Sydney,2017-12-03,12.57805105854519,winter
Sydney,2017-12-04,9.764791259280406,winter
Sydney,2017-12-05,9.972461256708907,winter
Sydney,2017-12-06,10.885946457743392,winter
Sydney,2017-12-07,9.36963039390904,winter
Sydney,2017-12-08,17.991290088285982,winter
Sydney,2017-12-09,12.176309993450861,winter
Sydney,2017-12-10,12.105692224824205,winter
Sydney,2017-12-11,11.231051587846613,winter
Sydney,2017-12-12,9.562268871424077,winter
Sydney,2017-12-13,19.122452570160597,winter
Sydney,2017-12-14,9.936651216539355,winter
Sydney,2017-12-15,10.14219085894768,winter
Sydney,2017-12-16,8.94942758108258,winter
Sydney,2017-12-17,15.294066777093972,winter
Sydney,2017-12-18,14.881302962346078,winter
Sydney,2017-12-19,9.043658728554693,winter
Sydney,2017-12-20,9.961963974429654,winter
Sydney,2017-12-21,5.933369191141774,winter
Sydney,2017-12-22,16.799735442904726,winter
Sydney,2017-12-23,12.208138873140125,winter
Sydney,2017-12-24,1.3902017121103332,winter
Sydney,2017-12-25,12.106899590883781,winter
Sydney,2017-12-26,12.201700797824264,winter
Sydney,2017-12-27,7.655413752644037,winter
Sydney,2017-12-28,21.400110175505596,winter
Sydney,2017-12-29,7.024304244655185,winter
Sydney,2017-12-30,18.004417999834452,winter
Sydney,2017-12-31,6.777605503232189,winter
Sydney,2018-01-01,16.24296434031929,winter
Sydney,2018-01-02,8.156400373100864,winter
Sydney,2018-01-03,10.333052645807454,winter
Sydney,2018-01-04,9.11568116116784,winter
Sydney,2018-01-05,7.716783999251848,winter
Sydney,2018-01-06,17.15477973892146,winter
Sydney,2018-01-07,14.054207666382233,winter
Sydney,2018-01-08,24.473419910654343,winter
Sydney,2018-01-09,6.809772965732215,winter
Sydney,2018-01-10,9.237047853866311,winter
Sydney,2018-01-11,15.572408266805231,winter
Sydney,2018-01-12,12.905010460562035,winter
Sydney,2018-01-13,15.05222451464598,winter
Sydney,2018-01-14,6.052693884543455,winter
Sydney,2018-01-15,18.07015770868099,winter
Sydney,2018-01-16,11.849135524983062,winter
Sydney,2018-01-17,10.06217739798726,winter
Sydney,2018-01-18,13.238435156486261,winter
Sydney,2018-01-19,9.368056563607123,winter
Sydney,2018-01-20,17.859323555005627,winter
Sydney,2018-01-21,10.180844898048354,winter
Sydney,2018-01-22,11.122245709170045,winter
Sydney,2018-01-23,11.534914134904941,winter
Sydney,2018-01-24,15.774697017862431,winter
Sydney,2018-01-25,19.044266830634946,winter
Sydney,2018-01-26,18.79852723353262,winter
Sydney,2018-01-27,15.9920234352615,winter
Sydney,2018-01-28,20.46850660410063,winter
Sydney,2018-01-29,7.846658400020114,winter
Sydney,2018-01-30,10.715224486545207,winter
Sydney,2018-01-31,8.995222852178951,winter
Sydney,2018-02-01,14.928696115637306,winter
Sydney,2018-02-02,15.258503242260842,winter
Sydney,2018-02-03,10.937985316961482,winter
Sydney,2018-02-04,14.51179938371626,winter
Sydney,2018-02-05,15.503903190084978,winter
Sydney,2018-02-06,9.856119477525354,winter
Sydney,2018-02-07,1.00604062930217,winter
Sydney,2018-02-08,10.767355455710506,winter
Sydney,2018-02-09,17.15052540817448,winter
Sydney,2018-02-10,8.50105102837461,winter
Sydney,2018-02-11,16.902319720810006,winter
Sydney,2018-02-12,14.667725439486947,winter
Sydney,2018-02-13,8.05734145811444,winter
Sydney,2018-02-14,14.593704720500147,winter
Sydney,2018-02-15,7.44609122391188,winter
Sydney,2018-02-16,8.647973202303524,winter
Sydney,2018-02-17,15.144802572013834,winter
Sydney,2018-02-18,12.821092304591499,winter
Sydney,2018-02-19,21.48474367040214,winter
Sydney,2018-02-20,8.86870976683982,winter
Sydney,2018-02-21,10.910596991316487,winter
Sydney,2018-02-22,1.7478536151627737,winter
Sydney,2018-02-23,21.16003362575671,winter
Sydney,2018-02-24,7.083759573206682,winter
Sydney,2018-02-25,7.412071102112191,winter
Sydney,2018-02-26,7.021030434681057,winter
Sydney,2018-02-27,17.368501341915835,winter
Sydney,2018-02-28,14.92632218917555,winter
Sydney,2018-03-01,23.54958032831425,spring
Sydney,2018-03-02,18.467577589225957,spring
Sydney,2018-03-03,20.295463296211476,spring
Sydney,2018-03-04,20.869565822704306,spring
Sydney,2018-03-05,16.71496634268825,spring
Sydney,2018-03-06,19.47126461040138,spring
Sydney,2018-03-07,19.351531272095567,spring
Sydney,2018-03-08,23.380996877714754,spring
Sydney,2018-03-09,19.445312814308487,spring
Sydney,2018-03-10,20.11111303263828,spring
Sydney,2018-03-11,17.921061350808554,spring
Sydney,2018-03-12,17.144768685557224,spring
Sydney,2018-03-13,13.312966084811253,spring
Sydney,2018-03-14,15.206582849515717,spring
Sydney,2018-03-15,27.65263987774141,spring
Sydney,2018-03-16,12.335935138167441,spring
Sydney,2018-03-17,31.123111341552832,spring
Sydney,2018-03-18,13.440652028563015,spring
Sydney,2018-03-19,17.22887773044026,spring
Sydney,2018-03-20,18.242779362555094,spring
Sydney,2018-03-21,22.646306634247384,spring
Sydney,2018-03-22,10.169532277829457,spring
Sydney,2018-03-23,9.146168888212069,spring
Sydney,2018-03-24,18.014074026594976,spring
Sydney,2018-03-25,17.44825306633003,spring
Sydney,2018-03-26,20.24577035635156,spring
Sydney,2018-03-27,26.396089109944743,spring
Sydney,2018-03-28,16.416257059957736,spring
Sydney,2018-03-29,14.603818754214192,spring
Sydney,2018-03-30,14.417967001351714,spring
Sydney,2018-03-31,14.654335307332603,spring
Sydney,2018-04-01,17.006775636577515,spring
Sydney,2018-04-02,22.00167343072688,spring
Sydney,2018-04-03,14.286291835279428,spring
Sydney,2018-04-04,15.586723351649262,spring
Sydney,2018-04-05,26.631061651766117,spring
Sydney,2018-04-06,16.88584447289237,spring
Sydney,2018-04-07,16.93105506507102,spring
Sydney,2018-04-08,16.410905432692708,spring
Sydney,2018-04-09,17.88890521409957,spring
Sydney,2018-04-10,14.714043637793681,spring
Sydney,2018-04-11,16.45877446989798,spring
Sydney,2018-04-12,23.783494827367445,spring
Sydney,2018-04-13,20.638498250692063,spring
Sydney,2018-04-14,20.219665468402496,spring
Sydney,2018-04-15,13.142807656645257,spring
Sydney,2018-04-16,22.72083854178728,spring
Sydney,2018-04-17,23.972297955506846,spring
Sydney,2018-04-18,7.423627255102433,spring
Sydney,2018-04-19,11.743591618707528,spring
Sydney,2018-04-20,11.687755828747925,spring
Sydney,2018-04-21,20.76392663396796,spring
Sydney,2018-04-22,13.320892808567212,spring
Sydney,2018-04-23,11.865646804380459,spring
Sydney,2018-04-24,30.336735566477067,spring
Sydney,2018-04-25,24.99441143728475,spring
Sydney,2018-04-26,11.562590081252612,spring
Sydney,2018-04-27,18.784324781980207,spring
Sydney,2018-04-28,19.980113137894772,spring
Sydney,2018-04-29,17.50536293939909,spring
Sydney,2018-04-30,20.669495877903305,spring
Sydney,2018-05-01,32.16553724863259,spring
Sydney,2018-05-02,21.005798990629707,spring
Sydney,2018-05-03,8.080642266439996,spring
Sydney,2018-05-04,22.217625735267625,spring
Sydney,2018-05-05,18.3968906800006,spring
Sydney,2018-05-06,17.15456257388512,spring
Sydney,2018-05-07,13.781801241483222,spring
Sydney,2018-05-08,7.887105467256296,spring
Sydney,2018-05-09,20.78770462517772,spring
Sydney,2018-05-10,22.583302698893394,spring
Sydney,2018-05-11,18.68945168947057,spring
Sydney,2018-05-12,14.483725348660446,spring
Sydney,2018-05-13,17.808259287463635,spring
Sydney,2018-05-14,12.814890362669097,spring
Sydney,2018-05-15,23.837644296453476,spring
Sydney,2018-05-16,17.459301624890347,spring
Sydney,2018-05-17,16.128040433522393,spring
Sydney,2018-05-18,9.258055963189902,spring
Sydney,2018-05-19,17.212787347612846,spring
Sydney,2018-05-20,13.099566096654188,spring
Sydney,2018-05-21,15.995946125809713,spring
Sydney,2018-05-22,6.165698691092871,spring
Sydney,2018-05-23,17.51146133088741,spring
Sydney,2018-05-24,16.467058340098063,spring
Sydney,2018-05-25,15.460190315393213,spring
Sydney,2018-05-26,18.77832183251216,spring
Sydney,2018-05-27,20.628444093636602,spring
Sydney,2018-05-28,8.746093157127119,spring
Sydney,2018-05-29,27.05707826392324,spring
Sydney,2018-05-30,4.975073388562272,spring
Sydney,2018-05-31,15.204458207638325,spring
Sydney,2018-06-01,21.839396289567194,summer
Sydney,2018-06-02,25.527139683753923,summer
Sydney,2018-06-03,23.528828202514486,summer
Sydney,2018-06-04,22.424998370272338,summer
Sydney,2018-06-05,17.67056884152048,summer
Sydney,2018-06-06,28.37592347652996,summer
Sydney,2018-06-07,28.011810652711752,summer
Sydney,2018-06-08,21.715490755335054,summer
Sydney,2018-06-09,23.145942155390642,summer
Sydney,2018-06-10,24.832516874995818,summer
Sydney,2018-06-11,21.479505231405504,summer
Sydney,2018-06-12,22.970149929459613,summer
Sydney,2018-06-13,22.602477613299484,summer
Sydney,2018-06-14,30.727668663966487,summer
Sydney,2018-06-15,21.127574524478504,summer
Sydney,2018-06-16,24.576860854608576,summer
Sydney,2018-06-17,28.41271462645689,summer
Sydney,2018-06-18,20.850019496033696,summer
Sydney,2018-06-19,17.931578598926368,summer
Sydney,2018-06-20,27.761356015317176,summer
Sydney,2018-06-21,22.678431795811978,summer
Sydney,2018-06-22,23.97370822594638,summer
Sydney,2018-06-23,33.15502598734579,summer
Sydney,2018-06-24,26.69419125038373,summer
Sydney,2018-06-25,25.855923514380848,summer
Sydney,2018-06-26,26.15012690160492,summer
Sydney,2018-06-27,19.299398033240873,summer
Sydney,2018-06-28,11.335653565159403,summer
Sydney,2018-06-29,35.44948676830895,summer
Sydney,2018-06-30,26.565939595286526,summer
Sydney,2018-07-01,24.577557259478414,summer
Sydney,2018-07-02,29.683331641911398,summer
Sydney,2018-07-03,23.158066742075476,summer
Sydney,2018-07-04,25.056088178144762,summer
Sydney,2018-07-05,15.10197812649068,summer
Sydney,2018-07-06,15.022710577479629,summer
Sydney,2018-07-07,18.742303154787475,summer
Sydney,2018-07-08,24.329221633392535,summer
Sydney,2018-07-09,27.14743117225118,summer
Sydney,2018-07-10,28.31572159694667,summer
Sydney,2018-07-11,31.720961994052523,summer
Sydney,2018-07-12,26.84408485569155,summer
Sydney,2018-07-13,20.76659669238623,summer
Sydney,2018-07-14,29.519230759588112,summer
Sydney,2018-07-15,29.552225191523426,summer
Sydney,2018-07-16,33.548120238775674,summer
Sydney,2018-07-17,19.632715156562863,summer
Sydney,2018-07-18,31.685499173404477,summer
Sydney,2018-07-19,29.402971896075254,summer
Sydney,2018-07-20,21.740468713164795,summer
Sydney,2018-07-21,20.559310177960146,summer
Sydney,2018-07-22,21.006459417431756,summer
Sydney,2018-07-23,19.712437318006806,summer
Sydney,2018-07-24,21.59726957662936,summer
Sydney,2018-07-25,22.869295939815235,summer
Sydney,2018-07-26,23.434325158940293,summer
Sydney,2018-07-27,26.32560151573487,summer
Sydney,2018-07-28,32.470961485583416,summer
Sydney,2018-07-29,28.745052154403957,summer
Sydney,2018-07-30,23.763146312074692,summer
Sydney,2018-07-31,9.338851384905155,summer
Sydney,2018-08-01,19.843340350796097,summer
Sydney,2018-08-02,28.78321057365416,summer
Sydney,2018-08-03,25.739683443751222,summer
Sydney,2018-08-04,28.70589195108365,summer
Sydney,2018-08-05,22.105471287031072,summer
Sydney,2018-08-06,24.921545343105464,summer
Sydney,2018-08-07,27.30271463508872,summer
Sydney,2018-08-08,20.959604381855566,summer
Sydney,2018-08-09,26.23466990542979,summer
Sydney,2018-08-10,24.83310207131742,summer
Sydney,2018-08-11,26.403890494576462,summer
Sydney,2018-08-12,23.002117976761333,summer
Sydney,2018-08-13,34.32462323595273,summer
Sydney,2018-08-14,26.13397127468074,summer
Sydney,2018-08-15,19.974129323757676,summer
Sydney,2018-08-16,19.24582434564126,summer
Sydney,2018-08-17,20.8198850439508,summer
Sydney,2018-08-18,30.551110651281363,summer
Sydney,2018-08-19,24.048715079295178,summer
Sydney,2018-08-20,25.181270951432303,summer
Sydney,2018-08-21,20.813114760522915,summer
Sydney,2018-08-22,31.25952480546458,summer
Sydney,2018-08-23,23.751140908183185,summer
Sydney,2018-08-24,22.011752055013694,summer
Sydney,2018-08-25,23.54504061555258,summer
Sydney,2018-08-26,34.76867119721299,summer
Sydney,2018-08-27,23.367833018045115,summer
Sydney,2018-08-28,17.73597728683304,summer
Sydney,2018-08-29,29.196789096859373,summer
Sydney,2018-08-30,17.723552297711986,summer
Sydney,2018-08-31,22.074201539868977,summer
Sydney,2018-09-01,24.547812555107825,autumn
Sydney,2018-09-02,12.03683573127973,autumn
Sydney,2018-09-03,21.289148432996946,autumn
Sydney,2018-09-04,18.622245662602396,autumn
Sydney,2018-09-05,20.22500940958583,autumn
Sydney,2018-09-06,20.57723450506965,autumn
Sydney,2018-09-07,25.222901644149726,autumn
Sydney,2018-09-08,21.19435299681182,autumn
Sydney,2018-09-09,16.739682711191374,autumn
Sydney,2018-09-10,20.178439522494696,autumn
Sydney,2018-09-11,23.92385820272509,autumn
Sydney,2018-09-12,20.784075363738452,autumn
Sydney,2018-09-13,19.581525397221476,autumn
Sydney,2018-09-14,27.606357666139697,autumn
Sydney,2018-09-15,28.998266434651537,autumn
Sydney,2018-09-16,22.20902272852809,autumn
Sydney,2018-09-17,24.296052941090664,autumn
Sydney,2018-09-18,12.021054117640759,autumn
Sydney,2018-09-19,12.253145457839329,autumn
Sydney,2018-09-20,19.598085688053427,autumn
Sydney,2018-09-21,18.210803084392378,autumn
Sydney,2018-09-22,28.565181494459228,autumn
Sydney,2018-09-23,20.882660098423024,autumn
Sydney,2018-09-24,23.186636037920408,autumn
Sydney,2018-09-25,16.052709381060815,autumn
Sydney,2018-09-26,23.00640513120674,autumn
Sydney,2018-09-27,10.512136362640252,autumn
Sydney,2018-09-28,30.87889422810437,autumn
Sydney,2018-09-29,21.085289780493234,autumn
Sydney,2018-09-30,16.75914124679095,autumn
Sydney,2018-10-01,15.847740931325456,autumn
Sydney,2018-10-02,21.281490748017276,autumn
Sydney,2018-10-03,19.42507498958317,autumn
Sydney,2018-10-04,19.986675328625445,autumn
Sydney,2018-10-05,22.82369328490007,autumn
Sydney,2018-10-06,14.512290592519614,autumn
Sydney,2018-10-07,18.84572317135426,autumn
Sydney,2018-10-08,26.117835150227734,autumn
Sydney,2018-10-09,21.16990474528108,autumn
Sydney,2018-10-10,17.234001162900682,autumn
Sydney,2018-10-11,27.793228407976407,autumn
Sydney,2018-10-12,20.0389573995214,autumn
Sydney,2018-10-13,16.74106095506047,autumn
Sydney,2018-10-14,16.754159183656203,autumn
Sydney,2018-10-15,24.021926042152792,autumn
Sydney,2018-10-16,18.58540936761495,autumn
Sydney,2018-10-17,24.529999364797785,autumn
Sydney,2018-10-18,22.440837691015016,autumn
Sydney,2018-10-19,13.206441875832661,autumn
Sydney,2018-10-20,14.747660421748819,autumn
Sydney,2018-10-21,23.019900842324372,autumn
Sydney,2018-10-22,29.934066213602183,autumn
Sydney,2018-10-23,12.203767932421394,autumn
Sydney,2018-10-24,22.260057036394493,autumn
Sydney,2018-10-25,27.114537880406466,autumn
Sydney,2018-10-26,25.22013545275981,autumn
Sydney,2018-10-27,19.473253382681744,autumn
Sydney,2018-10-28,16.069543739517634,autumn
Sydney,2018-10-29,17.266182926469025,autumn
Sydney,2018-10-30,12.2026433417339,autumn
Sydney,2018-10-31,20.74573456794222,autumn
Sydney,2018-11-01,18.88609212966477,autumn
Sydney,2018-11-02,18.4952624263516,autumn
Sydney,2018-11-03,21.85920023725713,autumn
Sydney,2018-11-04,12.60115927633768,autumn
Sydney,2018-11-05,15.425810224262616,autumn
Sydney,2018-11-06,6.389887444069775,autumn
Sydney,2018-11-07,20.282689647389542,autumn
Sydney,2018-11-08,17.143106125744996,autumn
Sydney,2018-11-09,27.248097652754574,autumn
Sydney,2018-11-10,21.410230425344583,autumn
Sydney,2018-11-11,26.38662787701007,autumn
Sydney,2018-11-12,16.77950735717582,autumn
Sydney,2018-11-13,20.279325280359668,autumn
Sydney,2018-11-14,13.958356606990588,autumn
Sydney,2018-11-15,23.544287684734552,autumn
Sydney,2018-11-16,22.13117476979736,autumn
Sydney,2018-11-17,17.495860866476562,autumn
Sydney,2018-11-18,25.698585986343076,autumn
Sydney,2018-11-19,17.818866082359385,autumn
Sydney,2018-11-20,15.854732607141647,autumn
Sydney,2018-11-21,23.290303007159405,autumn
Sydney,2018-11-22,26.560221413109936,autumn
Sydney,2018-11-23,12.718697710059732,autumn
Sydney,2018-11-24,17.30037352121072,autumn
Sydney,2018-11-25,17.305318037748503,autumn
Sydney,2018-11-26,17.440496165908744,autumn
Sydney,2018-11-27,12.67011457608352,autumn
Sydney,2018-11-28,21.38692999140231,autumn
Sydney,2018-11-29,21.004816384190313,autumn
Sydney,2018-11-30,25.581699163041264,autumn
Sydney,2018-12-01,12.478797665932705,winter
Sydney,2018-12-02,13.481401748868013,winter
Sydney,2018-12-03,-3.6428410411139374,winter
Sydney,2018-12-04,13.389590835077152,winter
Sydney,2018-12-05,10.626984542948614,winter
Sydney,2018-12-06,4.4738321272967205,winter
Sydney,2018-12-07,7.933038045357866,winter
Sydney,2018-12-08,11.1285913797858,winter
Sydney,2018-12-09,9.64185166826769,winter
Sydney,2018-12-10,0.6894572896878985,winter
Sydney,2018-12-11,11.234801950452141,winter
Sydney,2018-12-12,10.615868926299164,winter
Sydney,2018-12-13,5.783593528882529,winter
Sydney,2018-12-14,6.730507216184662,winter
Sydney,2018-12-15,14.509616138805315,winter
Sydney,2018-12-16,10.926059051007432,winter
Sydney,2018-12-17,1.5412671108600344,winter
Sydney,2018-12-18,12.95623432391202,winter
Sydney,2018-12-19,14.772745395402655,winter
Sydney,2018-12-20,9.643694480754025,winter
Sydney,2018-12-21,7.829891048025168,winter
Sydney,2018-12-22,9.04440298733936,winter
Sydney,2018-12-23,13.802063097773457,winter
Sydney,2018-12-24,18.85233282917552,winter
Sydney,2018-12-25,11.07695282021043,winter
Sydney,2018-12-26,9.699709815332964,winter
Sydney,2018-12-27,12.631278585649998,winter
Sydney,2018-12-28,14.335832813177081,winter
Sydney,2018-12-29,10.087349954584383,winter
Sydney,2018-12-30,12.298129151463016,winter
Sydney,2018-12-31,10.63684775626361,winter
Sydney,2019-01-01,6.771691548656377,winter
Sydney,2019-01-02,7.925809773919602,winter
Sydney,2019-01-03,2.132300442861981,winter
Sydney,2019-01-04,6.706000507881855,winter
Sydney,2019-01-05,7.282998097081022,winter
Sydney,2019-01-06,8.990235266420813,winter
Sydney,2019-01-07,10.076109092364907,winter
Sydney,2019-01-08,11.811516887158545,winter
Sydney,2019-01-09,13.331679245167717,winter
Sydney,2019-01-10,11.978878225772544,winter
Sydney,2019-01-11,8.86492196294721,winter
Sydney,2019-01-12,13.872158193770355,winter
Sydney,2019-01-13,13.365057982207789,winter
Sydney,2019-01-14,18.16287402889554,winter
Sydney,2019-01-15,1.9630259090480133,winter
Sydney,2019-01-16,17.311619108047815,winter
Sydney,2019-01-17,18.253638778583902,winter
Sydney,2019-01-18,19.552677306894545,winter
Sydney,2019-01-19,7.845892594833132,winter
Sydney,2019-01-20,5.75057178784973,winter
Sydney,2019-01-21,9.592806811060631,winter
Sydney,2019-01-22,13.190063765879254,winter
Sydney,2019-01-23,18.50328474889381,winter
Sydney,2019-01-24,11.517118720500934,winter
Sydney,2019-01-25,12.158782630982776,winter
Sydney,2019-01-26,19.548313221316317,winter
Sydney,2019-01-27,12.825321460279014,winter
Sydney,2019-01-28,10.816570975459912,winter
Sydney,2019-01-29,14.73644511716849,winter
Sydney,2019-01-30,18.56156910861581,winter
Sydney,2019-01-31,19.354107860833015,winter
Sydney,2019-02-01,5.456262399407619,winter
Sydney,2019-02-02,22.132849860966445,winter
Sydney,2019-02-03,8.122553008874865,winter
Sydney,2019-02-04,11.737723175931734,winter
Sydney,2019-02-05,13.615871065777503,winter
Sydney,2019-02-06,17.761716647275225,winter
Sydney,2019-02-07,18.887786023126697,winter
Sydney,2019-02-08,14.01860797206828,winter
Sydney,2019-02-09,6.703135108858685,winter
Sydney,2019-02-10,7.590657200785778,winter
Sydney,2019-02-11,6.399024510817943,winter
Sydney,2019-02-12,9.256904491893433,winter
Sydney,2019-02-13,12.418099366567898,winter
Sydney,2019-02-14,13.287972728562798,winter
Sydney,2019-02-15,7.314185160903124,winter
Sydney,2019-02-16,7.056857299695815,winter
Sydney,2019-02-17,13.116657938491068,winter
Sydney,2019-02-18,10.440323777569631,winter
Sydney,2019-02-19,19.468332711092263,winter
Sydney,2019-02-20,12.634188970895742,winter
Sydney,2019-02-21,12.909644314426027,winter
Sydney,2019-02-22,21.93369060744081,winter
Sydney,2019-02-23,14.404068845502296,winter
Sydney,2019-02-24,13.600338904064106,winter
Sydney,2019-02-25,15.21469938967716,winter
Sydney,2019-02-26,5.582404715970833,winter
Sydney,2019-02-27,19.00399720726983,winter
Sydney,2019-02-28,13.839306403411053,winter
Sydney,2019-03-01,15.820914985181187,spring
Sydney,2019-03-02,24.53453328384871,spring
Sydney,2019-03-03,27.929592598189117,spring
Sydney,2019-03-04,20.226363897178622,spring
Sydney,2019-03-05,11.06060315653361,spring
Sydney,2019-03-06,25.14623542814149,spring
Sydney,2019-03-07,19.778547339792997,spring
Sydney,2019-03-08,12.25799679821909,spring
Sydney,2019-03-09,24.61004431834351,spring
Sydney,2019-03-10,7.905274125127049,spring
Sydney,2019-03-11,21.340291563602772,spring
Sydney,2019-03-12,14.32942078907512,spring
